new,1.0
health,0.4677871148459384
says,0.3445378151260504
care,0.32212885154061627
city,0.2857142857142857
health care,0.2857142857142857
million,0.27170868347338933
said,0.2605042016806723
deal,0.24369747899159663
china,0.24089635854341737
obama,0.23529411764705882
dies,0.21568627450980393
new york,0.21008403361344538
york,0.21008403361344538
life,0.19327731092436976
big,0.18487394957983194
bank,0.18207282913165265
kennedy,0.18207282913165265
house,0.16526610644257703
plan,0.16246498599439776
home,0.15966386554621848
case,0.15966386554621848
death,0.1568627450980392
time,0.1568627450980392
billion,0.1484593837535014
summer,0.14565826330532214
gets,0.1400560224089636
leader,0.1400560224089636
mets,0.13725490196078433
public,0.13725490196078433
pay,0.13725490196078433
report,0.13445378151260504
way,0.13165266106442577
plans,0.13165266106442577
fund,0.12885154061624648
takes,0.12605042016806722
court,0.12605042016806722
high,0.12324929971988796
drug,0.12324929971988796
end,0.12324929971988796
california,0.12324929971988796
chief,0.12324929971988796
world,0.12044817927170869
red,0.12044817927170869
business,0.12044817927170869
north,0.11764705882352941
dead,0.11764705882352941
man,0.11764705882352941
don,0.11484593837535013
say,0.11484593837535013
