new,1.0
romney,0.6041666666666666
ryan,0.375
dies,0.3333333333333333
obama,0.30952380952380953
york,0.26785714285714285
new york,0.2648809523809524
says,0.23214285714285715
convention,0.21726190476190477
city,0.2113095238095238
big,0.20833333333333334
case,0.20535714285714285
world,0.20535714285714285
gold,0.20238095238095238
china,0.19642857142857142
home,0.19345238095238096
women,0.19345238095238096
life,0.18154761904761904
state,0.17559523809523808
plan,0.16964285714285715
deal,0.16666666666666666
paul,0.1636904761904762
wins,0.15773809523809523
open,0.15476190476190477
man,0.15178571428571427
olympic,0.1488095238095238
court,0.1488095238095238
campaign,0.1488095238095238
team,0.14583333333333334
time,0.13988095238095238
buy,0.13690476190476192
death,0.13392857142857142
street,0.13095238095238096
syria,0.13095238095238096
speech,0.13095238095238096
health,0.12797619047619047
iran,0.12797619047619047
police,0.125
house,0.125
war,0.12202380952380952
summer,0.12202380952380952
times,0.12202380952380952
india,0.12202380952380952
party,0.11904761904761904
attack,0.11607142857142858
leader,0.11607142857142858
million,0.1130952380952381
republican,0.1130952380952381
race,0.1130952380952381
way,0.1130952380952381
