trump,1.0
new,0.9337539432176656
donald,0.7602523659305994
donald trump,0.7413249211356467
paid,0.580441640378549
paid notice,0.5678233438485805
notice,0.5678233438485805
deaths,0.5457413249211357
paid notice deaths,0.5205047318611987
notice deaths,0.5205047318611987
says,0.3911671924290221
clinton,0.3785488958990536
new york,0.334384858044164
york,0.334384858044164
debate,0.3249211356466877
dies,0.29337539432176657
cruz,0.2744479495268139
obama,0.27129337539432175
ted,0.2555205047318612
ted cruz,0.25236593059936907
hillary,0.24605678233438485
hillary clinton,0.2334384858044164
review,0.2082018927444795
year,0.19558359621451105
iowa,0.1892744479495268
man,0.1892744479495268
sanders,0.1861198738170347
republican,0.167192429022082
north,0.167192429022082
bernie,0.1640378548895899
police,0.1640378548895899
attack,0.1608832807570978
gun,0.15772870662460567
bernie sanders,0.15141955835962145
state,0.14511041009463724
china,0.14195583596214512
campaign,0.14195583596214512
life,0.138801261829653
case,0.13564668769716087
briefing,0.13564668769716087
city,0.13564668769716087
death,0.13564668769716087
day,0.13564668769716087
oregon,0.13564668769716087
john,0.13249211356466878
million,0.13249211356466878
home,0.12933753943217666
saudi,0.12933753943217666
bus,0.12618296529968454
2016,0.12618296529968454
