title,1.0
article,0.8700410396716827
article title,0.8700410396716827
new,0.5143638850889193
new york,0.3119015047879617
york,0.3119015047879617
intelligence,0.2763337893296854
election,0.2708618331053352
city,0.23255813953488372
court,0.2270861833105335
kossuth,0.18331053351573187
news,0.17783857729138167
case,0.17647058823529413
accident,0.17373461012311903
railroad,0.16963064295485636
notices,0.16689466484268126
markets,0.16142270861833105
state,0.15868673050615595
telegraph,0.1545827633378933
special,0.1545827633378933
latest,0.15321477428180574
later,0.1491108071135431
special notices,0.14500683994528044
insurance,0.14227086183310533
brooklyn,0.1381668946648427
latest intelligence,0.1354309165526676
page,0.12995896032831739
murder,0.12859097127222982
page title,0.12722298221614228
letter,0.12311901504787962
financial,0.12038303693570451
whig,0.11764705882352941
arrival,0.11764705882352941
philadelphia,0.11627906976744186
cuban,0.11491108071135431
mails,0.1121751025991792
american,0.11080711354309165
great,0.106703146374829
france,0.1039671682626539
news mails,0.1012311901504788
york city,0.09986320109439124
new york city,0.09986320109439124
mexico,0.09712722298221614
day,0.09712722298221614
washington,0.09575923392612859
fair,0.09302325581395349
marine,0.09302325581395349
affairs,0.09028727770177838
convention,0.09028727770177838
death,0.08891928864569083
