new,1.0
obama,0.3231939163498099
ferguson,0.3041825095057034
says,0.3041825095057034
china,0.28517110266159695
new york,0.27756653992395436
york,0.27756653992395436
ebola,0.2737642585551331
dies,0.26996197718631176
gaza,0.2661596958174905
world,0.2585551330798479
police,0.2509505703422053
iraq,0.23954372623574144
ukraine,0.23954372623574144
city,0.22433460076045628
life,0.20912547528517111
open,0.20532319391634982
israel,0.18631178707224336
home,0.17870722433460076
deal,0.17870722433460076
war,0.17870722433460076
isis,0.16730038022813687
bank,0.16730038022813687
man,0.1634980988593156
michael,0.155893536121673
way,0.1520912547528517
case,0.1482889733840304
chinese,0.1444866920152091
america,0.14068441064638784
american,0.14068441064638784
time,0.13688212927756654
brooklyn,0.13688212927756654
festival,0.13307984790874525
like,0.13307984790874525
school,0.13307984790874525
long,0.13307984790874525
fight,0.13307984790874525
family,0.13307984790874525
big,0.13307984790874525
death,0.12927756653992395
million,0.12927756653992395
island,0.12927756653992395
leader,0.12927756653992395
health,0.12167300380228137
help,0.12167300380228137
summer,0.12167300380228137
work,0.12167300380228137
art,0.12167300380228137
judge,0.12167300380228137
food,0.11787072243346007
