title,1.0
new,0.9795539033457249
000,0.6394052044609665
says,0.5631970260223048
article,0.49256505576208176
article title,0.49256505576208176
bryan,0.43308550185873607
men,0.42936802973977695
chicago,0.42193308550185876
man,0.395910780669145
american,0.3940520446096654
killed,0.3903345724907063
dead,0.37732342007434944
page,0.3680297397769517
page title,0.362453531598513
china,0.3159851301115242
york,0.2899628252788104
new york,0.2862453531598513
race,0.2843866171003718
chinese,0.28066914498141265
city,0.28066914498141265
won,0.26765799256505574
newport,0.26394052044609667
senator,0.2620817843866171
troops,0.25650557620817843
peking,0.24907063197026022
woman,0.24535315985130113
death,0.23977695167286245
company,0.2379182156133829
state,0.2379182156133829
news,0.21933085501858737
police,0.2174721189591078
british,0.21561338289962825
train,0.21561338289962825
president,0.2137546468401487
report,0.2137546468401487
day,0.2137546468401487
golf,0.21189591078066913
war,0.2100371747211896
german,0.20817843866171004
club,0.20817843866171004
fight,0.20631970260223048
work,0.19888475836431227
court,0.1970260223048327
paris,0.1970260223048327
boston,0.19516728624535315
mrs,0.19330855018587362
convention,0.19330855018587362
gen,0.19144981412639406
allies,0.18773234200743494
