new,1.0
says,0.24484536082474226
million,0.22422680412371135
china,0.20618556701030927
new york,0.2036082474226804
york,0.2036082474226804
obama,0.19329896907216496
dies,0.19329896907216496
city,0.18041237113402062
said,0.17525773195876287
billion,0.16494845360824742
pakistan,0.16494845360824742
deal,0.16237113402061856
chief,0.16237113402061856
big,0.15721649484536082
life,0.15721649484536082
home,0.14948453608247422
world,0.14690721649484537
man,0.14432989690721648
open,0.13659793814432988
wins,0.13402061855670103
war,0.13402061855670103
time,0.13144329896907217
case,0.12371134020618557
long,0.12371134020618557
mets,0.12371134020618557
plan,0.1211340206185567
aid,0.1211340206185567
iraq,0.11855670103092783
house,0.11855670103092783
bid,0.11597938144329897
set,0.11597938144329897
game,0.1134020618556701
little,0.11082474226804123
team,0.10824742268041238
center,0.10824742268041238
talks,0.10824742268041238
gets,0.1056701030927835
summer,0.1056701030927835
season,0.1056701030927835
buy,0.10309278350515463
lead,0.10309278350515463
start,0.10051546391752578
men,0.10051546391752578
fight,0.10051546391752578
island,0.10051546391752578
dead,0.0979381443298969
profit,0.0979381443298969
rules,0.0979381443298969
google,0.0979381443298969
